,station_id,start_count,end_count,start_min,end_min,start_max,end_max
404,492,5045,5366,2015-05-13 17:15:00,2015-05-13 17:17:00,2017-12-23 23:52:00,2017-12-24 12:02:00
405,372,3934,4095,2015-04-30 18:35:00,2015-05-01 08:25:00,2016-12-29 15:18:35,2016-12-29 14:51:43
406,500,2567,2734,2015-05-05 08:53:00,2015-05-04 19:27:00,2017-12-31 13:51:00,2017-12-29 13:25:00
407,101,3271,3267,2015-04-21 15:57:00,2015-04-21 16:41:00,2017-12-21 12:21:00,2017-12-21 12:21:00
408,448,1468,1439,2015-05-13 14:24:00,2015-05-14 12:43:00,2017-12-30 11:39:00,2017-12-30 13:36:00
409,503,6237,6858,2015-05-02 13:08:00,2015-05-01 12:03:00,2017-12-31 12:26:00,2017-12-31 14:23:00
410,12,2073,2047,2015-04-26 19:02:00,2015-04-26 21:00:00,2017-12-19 15:12:00,2017-12-19 15:11:00
411,378,1990,1988,2015-04-27 23:09:00,2015-04-28 21:43:00,2017-12-23 08:36:00,2017-12-23 08:44:00
412,411,910,987,2015-04-17 07:58:00,2015-04-17 17:11:00,2017-12-21 09:31:00,2017-12-20 22:38:00
413,428,1589,1553,2015-04-27 08:29:00,2015-04-26 02:14:00,2017-12-21 10:07:00,2017-12-21 17:11:00
414,445,587,505,2015-04-29 13:02:00,2015-04-27 18:05:00,2017-12-06 19:58:00,2017-12-07 09:40:00
415,434,5422,5425,2015-04-27 10:59:00,2015-04-29 18:06:00,2017-12-29 17:09:00,2017-12-29 18:37:00
416,399,1167,1167,2015-04-29 13:55:00,2015-04-29 14:04:00,2017-12-25 19:45:00,2017-12-25 20:02:00
417,501,6476,7216,2015-05-05 16:34:00,2015-05-05 16:09:00,2017-12-31 15:47:00,2017-12-31 16:30:00
418,508,2917,3139,2015-05-01 19:52:00,2015-05-01 19:17:00,2017-12-22 19:41:00,2017-12-19 18:38:00
419,367,2024,2112,2015-04-14 19:56:00,2015-04-14 20:46:00,2017-12-21 17:43:00,2017-12-21 14:57:00
420,436,1565,1595,2015-04-29 13:08:00,2015-04-29 13:08:00,2017-12-20 16:46:00,2017-12-13 08:36:00
421,449,4665,4335,2015-05-12 15:14:00,2015-05-12 15:18:00,2017-12-31 20:53:00,2017-12-29 00:42:00
422,437,1749,1958,2015-05-28 18:57:00,2015-05-28 20:56:00,2017-12-20 18:17:00,2017-12-28 08:21:00
423,495,1770,1908,2015-05-16 18:34:00,2015-05-17 14:22:00,2017-12-22 03:34:00,2017-12-21 21:48:00
424,373,1737,1935,2015-05-02 12:56:00,2015-05-04 19:20:00,2017-12-23 15:05:00,2017-12-22 18:06:00
425,396,343,341,2015-05-12 16:40:00,2015-05-13 16:23:00,2017-12-15 16:31:00,2017-12-13 15:11:00
426,414,13906,13319,2015-05-18 15:28:00,2015-05-18 14:25:00,2017-12-31 09:25:00,2017-12-31 15:00:00
427,390,393,274,2015-05-20 22:08:00,2015-05-26 10:53:00,2017-12-21 18:33:00,2017-12-27 06:13:00
428,415,1374,1338,2015-04-21 10:02:00,2015-04-22 11:46:00,2017-12-17 15:49:00,2017-12-11 12:02:00
429,416,2301,2023,2015-04-16 16:54:00,2015-04-16 17:16:00,2017-12-20 15:13:00,2017-12-27 16:59:00
430,450,1485,1681,2015-05-13 16:40:00,2015-05-15 15:27:00,2017-12-30 13:28:00,2017-12-31 10:50:00
431,395,349,350,2015-05-02 17:54:00,2015-05-02 20:35:00,2017-12-04 20:49:00,2017-12-04 20:49:00
432,479,3527,3355,2015-05-05 15:09:00,2015-05-05 15:37:00,2017-12-23 20:19:00,2017-12-22 22:30:00
433,470,2509,2444,2015-05-06 14:17:00,2015-05-06 14:32:00,2017-12-30 13:00:00,2017-12-25 13:28:00
434,498,4570,4814,2015-05-04 18:13:00,2015-05-04 18:10:00,2017-12-29 21:46:00,2017-12-31 00:25:00
435,435,1357,1343,2015-04-27 16:26:00,2015-04-27 16:16:00,2017-12-19 13:51:00,2017-12-19 16:02:00
436,421,553,534,2015-05-09 15:47:00,2015-04-30 10:13:00,2017-12-04 12:54:00,2017-11-30 18:46:00
437,406,3755,3627,2015-04-17 11:15:00,2015-04-18 11:55:00,2017-12-21 08:08:00,2017-12-20 14:04:00
438,468,1950,1952,2015-05-06 23:11:00,2015-05-06 23:09:00,2017-12-28 13:25:00,2017-12-28 14:17:00
439,95,1082,993,2015-05-08 11:01:00,2015-05-10 11:41:00,2017-12-20 12:43:00,2017-12-20 13:10:00
440,488,918,1099,2015-05-13 17:16:00,2015-05-14 17:52:00,2017-12-29 10:19:00,2017-12-29 19:27:00
441,408,424,500,2015-04-16 00:45:00,2015-04-16 01:16:00,2017-12-30 14:03:00,2017-12-30 13:44:00
442,412,693,447,2015-04-17 15:04:00,2015-04-16 22:36:00,2017-12-31 02:35:00,2017-12-03 13:12:00
443,510,2794,2519,2015-05-02 10:00:00,2015-05-02 20:45:00,2017-12-31 21:57:00,2017-12-31 14:31:00
444,467,2127,2310,2015-05-15 18:21:00,2015-05-15 18:48:00,2017-12-31 20:08:00,2017-12-27 19:49:00
445,369,1033,1108,2015-04-16 07:32:00,2015-04-17 14:48:00,2017-12-06 12:32:00,2017-12-17 15:02:00
446,355,2118,2087,2015-04-26 17:29:00,2015-04-26 18:49:00,2017-12-21 12:03:00,2017-12-21 12:39:00
447,9,2455,2443,2015-04-15 10:19:00,2015-04-15 17:43:00,2017-12-28 07:13:00,2017-12-20 17:16:00
448,385,807,708,2015-04-28 16:12:00,2015-04-29 18:35:00,2017-12-22 08:28:00,2017-12-21 19:38:00
449,11,771,708,2015-05-01 16:20:00,2015-05-01 16:18:00,2017-12-23 18:32:00,2017-12-29 09:31:00
450,444,488,535,2015-04-27 16:52:00,2015-04-27 16:47:00,2017-12-23 11:58:00,2017-12-23 11:36:00
451,368,1276,1205,2015-04-14 20:03:00,2015-04-17 06:14:00,2017-12-26 16:41:00,2017-12-26 15:18:00
452,375,919,873,2015-05-15 16:53:00,2015-05-17 11:37:00,2017-12-16 14:34:00,2017-12-17 22:21:00
453,409,190,187,2015-04-17 18:28:00,2015-04-17 18:27:00,2017-11-22 09:56:00,2017-11-22 09:53:00
454,446,496,550,2015-05-21 15:28:00,2015-05-22 13:38:00,2017-12-23 14:54:00,2017-12-23 12:16:00
455,413,2578,2689,2015-04-17 08:18:00,2015-04-18 15:20:00,2017-12-31 15:44:00,2017-12-31 12:33:00
456,270,457,502,2015-04-28 07:01:00,2015-04-28 13:34:00,2017-12-28 14:15:00,2017-12-28 14:29:00
457,391,165,191,2015-05-02 15:05:00,2015-05-01 21:53:00,2017-12-19 21:18:00,2017-12-19 15:48:00
458,400,424,428,2015-04-23 07:10:00,2015-05-06 16:47:00,2017-12-22 13:41:00,2017-12-22 15:27:00
459,393,171,159,2015-04-26 15:10:00,2015-05-06 17:07:00,2017-12-10 19:42:00,2017-12-07 14:41:00
460,433,613,593,2015-04-27 15:34:00,2015-05-03 14:04:00,2017-12-23 08:59:00,2017-12-21 08:42:00
461,392,233,222,2015-05-12 18:31:00,2015-05-10 19:30:00,2017-12-22 17:15:00,2017-12-22 20:54:00
462,388,455,464,2015-04-27 00:04:00,2015-04-25 18:23:00,2017-12-21 12:04:00,2017-12-27 09:06:00
463,397,547,543,2015-05-03 12:48:00,2015-05-03 16:29:00,2017-12-25 19:54:00,2017-12-25 19:50:00
464,398,365,390,2015-04-26 20:07:00,2015-04-26 20:21:00,2017-12-02 11:56:00,2017-12-02 12:36:00
465,430,361,375,2015-04-26 17:22:00,2015-04-23 12:40:00,2017-12-27 06:07:00,2017-12-23 18:53:00
466,384,105,116,2015-04-21 13:01:00,2015-04-15 19:47:00,2017-11-24 13:01:00,2017-10-20 16:38:00
467,386,246,230,2015-04-17 14:57:00,2015-05-03 11:05:00,2017-12-14 00:56:00,2017-12-11 13:01:00
468,440,149,156,2015-05-11 18:54:00,2015-05-11 20:42:00,2017-12-15 21:59:00,2017-12-15 19:16:00
469,431,366,408,2015-04-27 18:17:00,2015-04-27 08:38:00,2017-12-23 13:03:00,2017-12-21 18:43:00
470,465,12293,12712,2015-07-17 13:21:00,2015-07-17 15:58:00,2017-12-30 16:40:00,2017-12-31 00:26:00
471,487,3135,3633,2015-07-07 17:36:00,2015-07-07 16:36:00,2017-12-27 09:30:00,2017-12-27 11:39:00
472,481,3456,3706,2015-07-07 18:17:00,2015-07-07 17:19:00,2017-12-28 14:07:00,2017-12-24 14:35:00
473,422,2196,2003,2015-07-07 15:29:00,2015-07-07 13:56:00,2017-12-21 16:31:00,2017-12-22 09:03:00
474,394,10382,10399,2015-08-26 12:42:00,2015-08-26 12:44:00,2017-12-30 11:34:00,2017-12-31 21:07:00
475,596,7853,7816,2016-06-29 17:18:00,2016-06-29 17:07:00,2017-12-30 16:57:00,2017-12-27 16:10:00
476,542,151,154,2016-06-21 16:53:00,2016-06-17 18:03:00,2017-12-01 11:33:00,2017-12-01 11:22:00
477,616,776,846,2016-06-27 18:09:00,2016-06-27 18:24:00,2017-06-30 15:11:00,2017-06-30 17:16:49
478,597,4372,4400,2016-06-29 15:28:00,2016-06-29 14:55:00,2017-12-30 18:16:00,2017-12-31 12:45:00
479,530,139,143,2016-06-14 21:19:00,2016-06-15 18:43:00,2017-12-18 16:18:00,2017-12-18 16:29:00
480,546,249,258,2016-06-17 16:03:00,2016-06-17 14:32:00,2017-12-19 17:41:00,2017-12-19 16:38:00
481,617,749,736,2016-06-29 13:58:00,2016-06-29 13:34:00,2017-06-30 23:34:40,2017-06-30 19:25:22
482,547,301,363,2016-06-18 08:00:00,2016-06-18 17:03:00,2017-12-22 15:58:00,2017-12-22 15:58:00
483,532,524,462,2016-06-14 15:18:00,2016-06-14 13:57:00,2017-12-30 22:40:00,2017-12-30 23:02:00
484,609,1195,1250,2016-06-30 13:11:00,2016-06-30 12:55:00,2017-06-30 23:02:02,2017-06-30 22:10:48
485,529,132,107,2016-06-17 17:53:00,2016-06-17 17:42:00,2017-12-03 12:26:00,2017-12-03 12:26:00
486,611,1275,1284,2016-06-30 17:08:00,2016-06-30 16:50:00,2017-06-30 18:41:19,2017-06-30 16:37:26
487,545,170,167,2016-06-16 08:35:00,2016-06-16 16:20:00,2017-12-16 17:52:00,2017-12-17 10:12:00
488,614,904,865,2016-06-29 13:41:00,2016-06-28 13:24:00,2017-06-29 10:31:04,2017-06-30 14:29:58
489,610,2034,2008,2016-06-30 17:36:00,2016-07-01 06:36:50,2017-06-30 20:51:31,2017-06-30 20:08:05
490,618,825,581,2016-06-27 17:28:00,2016-06-27 19:28:00,2017-06-30 16:32:52,2017-06-30 18:31:52
491,534,222,249,2016-06-14 02:15:00,2016-06-14 17:15:00,2017-12-15 15:11:00,2017-12-15 15:11:00
492,600,1379,1322,2016-06-29 17:01:00,2016-06-30 08:09:00,2017-12-23 21:30:00,2017-12-30 17:04:00
493,552,439,274,2016-06-19 16:56:00,2016-06-19 16:54:00,2017-12-22 15:51:00,2017-12-20 17:16:00
494,535,195,228,2016-06-18 19:20:00,2016-06-18 01:11:00,2017-12-17 10:07:00,2017-12-16 17:58:00
495,538,36,27,2016-06-16 19:32:00,2016-06-25 11:05:00,2017-11-22 13:28:00,2017-09-25 07:38:43
496,537,86,67,2016-06-14 05:44:00,2016-06-14 19:00:00,2017-10-17 19:24:00,2017-10-17 18:15:00
497,536,150,135,2016-06-15 18:35:00,2016-06-15 18:35:00,2017-12-04 10:15:00,2017-11-27 10:09:00
498,518,926,1068,2016-06-02 14:12:00,2016-06-02 14:13:00,2017-12-19 18:27:00,2017-12-30 14:42:00
499,540,119,108,2016-06-15 11:18:00,2016-06-15 11:11:00,2017-12-01 11:37:00,2017-12-01 11:37:00
500,544,203,169,2016-06-17 12:01:00,2016-06-26 20:14:00,2017-12-24 16:10:00,2017-12-25 01:11:00
501,563,92,79,2016-06-25 16:16:00,2016-06-29 13:03:00,2017-12-03 04:08:00,2017-12-21 12:10:00
502,561,50,50,2016-06-28 07:59:00,2016-06-28 09:09:00,2017-09-25 11:34:55,2017-09-25 12:02:50
503,594,321,217,2016-06-19 08:45:00,2016-06-18 16:56:00,2017-12-18 18:16:00,2017-12-02 12:53:00
504,601,1719,1817,2016-06-29 18:55:00,2016-06-29 18:58:00,2017-12-24 05:50:00,2017-12-26 18:05:00
505,566,46,52,2016-06-29 17:32:00,2016-06-25 19:42:00,2017-12-18 10:17:00,2017-11-26 22:19:00
506,551,172,234,2016-06-19 16:46:00,2016-06-19 15:32:00,2017-12-22 11:00:00,2017-12-22 10:47:00
507,565,20,18,2016-06-21 20:44:00,2016-06-22 19:38:00,2017-11-02 23:57:00,2017-09-07 10:47:18
508,613,1137,1123,2016-06-29 10:13:00,2016-06-29 10:36:00,2017-06-30 08:39:54,2017-06-30 17:42:21
509,555,88,79,2016-06-21 12:08:00,2016-06-21 12:42:00,2017-11-03 15:16:00,2017-11-19 14:24:00
510,615,457,748,2016-06-28 15:26:00,2016-06-28 15:33:00,2017-06-30 08:44:10,2017-06-30 16:36:18
511,533,192,179,2016-06-15 18:26:00,2016-06-15 18:26:00,2017-12-04 08:33:00,2017-10-31 12:14:00
512,554,122,221,2016-06-21 12:33:00,2016-06-21 14:47:00,2017-09-14 14:56:43,2017-12-18 18:23:00
513,548,62,48,2016-06-21 09:10:00,2016-06-25 09:18:00,2017-09-28 18:00:59,2017-10-20 18:32:00
514,541,122,135,2016-06-16 08:59:00,2016-06-16 08:59:00,2017-12-08 13:38:00,2017-12-06 12:47:00
515,539,97,86,2016-06-17 16:05:00,2016-06-17 18:07:00,2017-12-06 12:37:00,2017-12-08 13:46:00
516,560,54,50,2016-06-28 08:50:00,2016-06-28 08:20:00,2017-12-27 08:45:00,2017-12-11 08:28:00
517,528,283,319,2016-06-16 15:31:00,2016-06-16 15:30:00,2017-12-08 10:44:00,2017-12-12 17:07:00
518,553,124,97,2016-06-27 09:52:00,2016-07-09 20:42:41,2017-11-19 16:13:00,2017-12-21 17:28:00
